OBJECTID,UWI,POZO,WELL_STA,DEPARTAMENTO,CUENCA,FORMACION,LONGITUD,LATITUD,COORDENADA__X,COORDENADA_Y,ELEVACION__msnm_,POTENCIAL_AGUA_PROM__Bbl_,WHP__Psi_,WHT___F_,BHT___C_,TEMPERATURA_AMBIENTE___C_,F17,WHP___bar_,T____C_,Estatus,X,rho___kg_m3_,Potencial_Agua_promd__kg_s_,h_T__kJ_kg_,s_T___kJ_kg_K_,Tamb____C_,h_Tamb__kJ_kg_,s_Tamb__kJ_kg_K_,W_exergía__kW_,T__out____C_,h_Tout__kJ_kg_,nth_____,W_nth__kW_
1872,RUBI0047,RUBIALES-47,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.4250532,3.78016644,1294739.456,910215.349,0.0,5468.79096774,,,56.54273261,27.1599,, ,56.54273261,,Liquid,984.9019072,9.91118831,236.71120107,0.787644,27.1599,113.86056877,0.39740561,56.65946791,70.0,293.06519282,2.9601455,0.0
1873,JAGU0003A,JAGUAR-3A,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.0271,4.2328,1228064.197,959800.8034,195.3768,274.67967742,,,56.38551857,27.02165,, ,56.38551857,,Liquid,984.97939442,0.49784609,236.0533591,0.78564859,27.02165,113.28254164,0.3954805,2.84366822,70.0,293.06519282,2.94544599,0.0
1874,JAGU0005,JAGUAR-5,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.0242,4.2417,1228386.513,960789.5146,196.596,270.83709677,,,56.10832394,27.03271,, ,56.10832394,,Liquid,985.11564942,0.49094947,234.8934982,0.7821281,27.03271,113.32878403,0.39563454,2.7512822,70.0,293.06519282,2.91952829,0.0
1875,BENG0005,BENGALA-5,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.994242,4.26704,1231708.195,963599.9995,190.1952,984.77806452,,,56.02085536,27.02718,, ,56.02085536,,Liquid,985.15854697,1.78519607,234.52751129,0.78101662,27.02718,113.30566284,0.39555752,9.95004322,70.0,293.06519282,2.91134998,0.0
1876,SASA0010,SA-10,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.839869,3.068975,1137972.20724,830883.838056,245.9736,,,,56.00966904,26.73409,, ,56.00966904,,Liquid,985.16402974,0.0,234.48070562,0.78087445,26.73409,112.08022596,0.39147335,0.0,70.0,293.06519282,2.91030406,0.0
1877,RUBI0142,RUBIALES-142,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.3758084,3.80086555,1300207.969,912524.008,0.0,,,,55.87514514,27.0493,, ,55.87514514,,Liquid,985.22990401,0.0,233.91783592,0.77916441,27.0493,113.39814754,0.39586559,0.0,70.0,293.06519282,2.89772607,0.0
1878,RUBI0121,RUBIALES-121,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.47194701,3.8417208,1289502.976,917013.114,0.0,,,,55.77022072,27.12672,, ,55.77022072,,Liquid,985.28120674,0.0,233.47882024,0.77783016,27.12672,113.72184279,0.39694367,0.0,70.0,293.06519282,2.88791564,0.0
1879,CCRA0003CS,CARACARA SUR C-3,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9478,4.1334,1236910.9405,948827.5089,219.1512,413.4916129,,,55.60714903,26.87234,, ,55.60714903,,Liquid,985.3608062,0.74972745,232.7965184,0.77575566,26.87234,112.65826563,0.39340036,4.10886006,70.0,293.06519282,2.87266843,0.0
1880,RUBI0081,RUBIALES-81,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.40429035,3.82481085,1297029.852,915162.42,0.0,5148.19806452,,,55.25211603,27.22073,, ,55.25211603,,Liquid,985.53354016,9.3361556,231.31107496,0.7712357,27.22073,114.11489885,0.39825238,48.72398812,70.0,293.06519282,2.83947285,0.0
1881,RUBI0038,RUBIALES-38,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.424452,3.797176,1295188.6751,911781.352107,186.8424,,,,55.18019874,27.04377,, ,55.18019874,,Liquid,985.56843524,0.0,231.01018196,0.77031954,27.04377,113.37502638,0.39578858,0.0,70.0,293.06519282,2.83274858,0.0
1882,RUBI0130,RUBIALES-130,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.49264418,3.79299579,1287219.033,911612.998,0.0,301.96677419,,,55.17273198,27.01612,, ,55.17273198,,Liquid,985.57205636,0.54763219,230.97894208,0.77022441,27.01612,113.25942043,0.39540347,2.88448798,70.0,293.06519282,2.83205044,0.0
1883,BENG0006,BENGALA-6,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.994318,4.276077,1231697.005,964599.9964,190.1952,167.35387097,,,55.13918995,27.02718,, ,55.13918995,,Liquid,985.58831884,0.30350981,230.83860717,0.76979704,27.02718,113.30566284,0.39555752,1.59370512,70.0,293.06519282,2.82891426,0.0
1884,JAGU0005T,JAGUAR T-05,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.0595,4.2128,1224478.996,957576.9994,178.308,4955.59064516,,,55.00335206,27.09907,, ,55.00335206,,Liquid,985.65410712,8.98796527,230.27028593,0.76806583,27.09907,113.60623756,0.39655867,46.51357392,70.0,293.06519282,2.81621342,0.0
1885,RUBI0030,RUBIALES-30,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.403625,3.794955,1297505.45944,911542.618593,192.3288,7038.71322581,,,54.98277579,27.03824,, ,54.98277579,,Liquid,985.66406255,12.76625806,230.18419912,0.76780354,27.03824,113.35190521,0.39571156,66.26290299,70.0,293.06519282,2.81428954,0.0
1886,CCRA0004BS,CARACARA SUR B-4,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9647,4.127,1235033.5384,948114.0165,222.504,2450.88774194,,,54.86239014,26.87234,, ,54.86239014,,Liquid,985.72225615,4.44548764,229.68053415,0.76626859,26.87234,112.65826563,0.39340036,23.15831156,70.0,293.06519282,2.80303348,0.0
1887,RUBI0040,RUBIALES-40,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.432184,3.795433,1294329.4897,911585.777904,185.928,1923.32129032,,,54.84068537,27.07695,, ,54.84068537,,Liquid,985.73273852,3.48861019,229.58972713,0.76599179,27.07695,113.5137532,0.39625065,17.87975478,70.0,293.06519282,2.80100408,0.0
1888,RUBI0031,RUBIALES-31,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.561969,3.852086,1279879.75511,917813.461165,207.8736,5165.23096774,,,54.80170176,27.03271,, ,54.80170176,,Liquid,985.7515584,9.3691166,229.42663046,0.7654946,27.03271,113.32878403,0.39563454,48.04231868,70.0,293.06519282,2.79735911,0.0
1889,CCRA0001BS,CARACARA SUR B-1,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9646,4.127,1235041.5522,948113.0419,222.504,2899.89290323,,,54.78586365,26.87234,, ,54.78586365,,Liquid,985.75920178,5.26010271,229.36036835,0.76529258,26.87234,112.65826563,0.39340036,27.25738614,70.0,293.06519282,2.79587825,0.0
1890,CMRT0001A,CAMARITA-A1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.5938,4.526883,1276103.71349,992493.091707,137.16,,,,54.6556459,27.2152,, ,54.6556459,,Liquid,985.82198497,0.0,228.81557817,0.76363128,27.2152,114.09177798,0.39817541,0.0,70.0,293.06519282,2.78370289,0.0
1891,RUBI0165,RUBIALES-165,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.48360921,3.75010995,1288237.9,906868.768,0.0,8045.80419355,,,54.64817857,27.1046,, ,54.64817857,,Liquid,985.82558208,14.59523084,228.78433742,0.76353599,27.1046,113.62935862,0.39663568,73.65492052,70.0,293.06519282,2.7830047,0.0
1892,RUBI0117,RUBIALES-117,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA BASAL,-71.47184222,3.76813771,1289540.335,908868.355,0.0,1340.75774194,,,54.64355524,27.09354,, ,54.64355524,,Liquid,985.82780902,2.43216371,228.76499497,0.763477,27.09354,113.58311648,0.39648167,12.27987878,70.0,293.06519282,2.78257241,0.0
1893,CCRA0001AS,CARACARA SUR A-1,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9804,4.1229,1233285.996,947652.0005,220.6752,6086.18419355,,,54.62804618,26.8834,, ,54.62804618,,Liquid,985.83527836,11.04055416,228.70011046,0.76327908,26.8834,112.70450854,0.39355448,56.54231708,70.0,293.06519282,2.78112232,0.0
1894,SAYO0001,SAYONA-1,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-70.305542,5.84799,1418415.27504,1139520.2256,100.584,,,,54.58143015,27.53041,, ,54.58143015,,Liquid,985.85772018,0.0,228.50508569,0.76268416,27.53041,115.40965296,0.40256046,0.0,70.0,293.06519282,2.77676372,0.0
1895,SASA0013,SA-13,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.681728,2.991858,1044379.44733,822284.386133,268.5288,,,,54.57850769,26.65667,, ,54.57850769,,Liquid,985.85912666,0.0,228.49285918,0.76264686,26.65667,111.75652104,0.39039383,0.0,70.0,293.06519282,2.77649047,0.0
1896,PASO0001,PASO REAL-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.703722,3.12655,1153102.73442,837270.771989,241.4016,,,,54.56423221,26.76727,, ,54.56423221,,Liquid,985.86599617,0.0,228.43313587,0.76246465,26.76727,112.21895604,0.39193592,0.0,70.0,293.06519282,2.77515571,0.0
1897,CMRT0001D,CAMARITA-D1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.541833,4.579619,1281855.96942,998350.509814,153.924,,,,54.30102594,27.24285,, ,54.30102594,,Liquid,985.99242633,0.0,227.33199214,0.75910383,27.24285,114.20738223,0.39856025,0.0,70.0,293.06519282,2.75054593,0.0
1898,BENG0007,BENGALA-7,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.989803,4.277728,1232198.01,964783.9632,188.61024,,,,53.84846982,27.04377,, ,53.84846982,,Liquid,986.20879809,0.0,225.43874888,0.75331909,27.04377,113.37502638,0.39578858,0.0,70.0,293.06519282,2.70823193,0.0
1899,BENG0008,BENGALA-8,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.983274,4.275767,1232923.996,964569.0018,194.31,7772.57774194,,,53.62449093,26.994,, ,53.62449093,,Liquid,986.31540975,14.10659891,224.50177349,0.75045323,26.994,113.1669355,0.39509537,66.71874241,70.0,293.06519282,2.6872899,0.0
1900,JAGU0007T,JAGUAR T-07,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.0352,4.2366,1227167.995,960225.0015,202.692,5851.64032258,,,53.59986292,26.96082,, ,53.59986292,,Liquid,986.32711319,10.62037914,224.39874774,0.75013799,26.96082,113.02820782,0.39463316,50.26647032,70.0,293.06519282,2.68498718,0.0
1901,CCRA0005BS,CARACARA SUR B-5,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9646,4.127,1235041.5522,948113.0419,222.504,6244.70483871,,,53.58436196,26.87234,, ,53.58436196,,Liquid,986.33447742,11.33385247,224.33390308,0.74993956,26.87234,112.65826563,0.39340036,53.94223057,70.0,293.06519282,2.68353784,0.0
1902,RUBI0112,RUBIALES-112,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.45254861,3.77038033,1291685.002,909122.98,0.0,,,,53.57978372,27.06036,, ,53.57978372,,Liquid,986.33665217,0.0,224.3147511,0.74988096,27.06036,113.44438983,0.39601962,0.0,70.0,293.06519282,2.68310978,0.0
1903,CCRA0005CS,CARACARA SUR C-5,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9478,4.1334,1236907.9593,948820.4851,219.1512,1277.77806452,,,53.48827596,26.8834,, ,53.48827596,,Liquid,986.38009244,2.31921575,223.93195156,0.74870939,26.8834,112.70450854,0.39355448,10.95222053,70.0,293.06519282,2.6745538,0.0
1904,JAGU0001,JAGUAR-1,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.0335,4.2212,1227364.773,958514.3993,202.3872,198.86225806,,,53.1559901,26.98294,, ,53.1559901,,Liquid,986.53739022,0.36100012,222.54194303,0.74445245,26.98294,113.12069298,0.3949413,1.65116724,70.0,293.06519282,2.64348507,0.0
1905,CABI0001,CABIONA-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.262708,4.654033,1312831.72951,1006705.17026,159.7152,,,,52.48027782,27.22626,, ,52.48027782,,Liquid,986.85510394,0.0,219.71544308,0.7357828,27.22626,114.13801971,0.39832935,0.0,70.0,293.06519282,2.58030598,0.0
1906,RUBI0021,RUBIALES-21,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.4503,3.8087,1292316.051,913043.4348,182.88,,,,52.32590132,26.994,, ,52.32590132,,Liquid,986.92728306,0.0,219.06970936,0.73379963,26.994,113.1669355,0.39509537,0.0,70.0,293.06519282,2.56587177,0.0
1907,GURR0001,GUARROJO-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.6986,4.2186,1264572.2456,958335.2194,193.548,,,,52.11405614,27.02718,, ,52.11405614,,Liquid,987.02608427,0.0,218.18360601,0.7310767,27.02718,113.30566284,0.39555752,0.0,70.0,293.06519282,2.54606425,0.0
1908,KANA0002,KANANASKIS-2,PRODUCTOR,CASANARE,LLANOS ORIENTALES,UNE,-72.611057,4.519821,1162758.0,991718.0,561.0,2.88,3250,125,,,,"224,07920683",51.66666667,,Subcooled liquid,996.77005701,0.00528237,235.46110084,0.71477437,25.0,104.82922231,0.36722497,0.14295235,70.0,293.06519282,2.50423333,0.0
1909,CCRA0002AS,CARACARA SUR A-2,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9804,4.1228,1233284.004,947645.0018,220.6752,5820.13096774,,,51.59036231,26.8834,, ,51.59036231,,Liquid,987.26909362,10.57327979,215.99317065,0.72433803,26.8834,112.70450854,0.39355448,43.26761058,70.0,293.06519282,2.49709888,0.0
1910,CCHP0001,CACHAPA-1,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-70.182837,5.840422,1432040.59175,1138774.44487,99.9744,,,,51.55914218,27.55806,, ,51.55914218,,Liquid,987.28352506,0.0,215.8625902,0.72393597,27.55806,115.52525463,0.40294488,0.0,70.0,293.06519282,2.49417979,0.0
1911,CCRA0004AS,CARACARA SUR A-4,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-71.9805,4.1228,1233282.344,947638.1478,220.6752,6850.04225806,,,51.29427208,26.8834,, ,51.29427208,,Liquid,987.40570815,12.4460147,214.75476469,0.72052337,26.8834,112.70450854,0.39355448,49.75560681,70.0,293.06519282,2.46941444,0.0
1912,MANA0002,MANACACIAS-2,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.2359,3.4664,1205059.9908,874951.9502,233.7816,,,,50.85554645,26.80598,, ,50.85554645,,Liquid,987.60709297,0.0,212.91983405,0.71486481,26.80598,112.38080736,0.39247551,0.0,70.0,293.06519282,2.42839359,0.0
1913,JAGU0002,JAGUAR-2,PRODUCTOR,META,LLANOS ORIENTALES,CARBONERA C7,-72.030497,4.225892,1227692.67344,959036.094705,202.0,715.39967742,,,50.51583657,26.98294,, ,50.51583657,,Liquid,987.76216999,1.30029698,211.49906976,0.71047818,26.98294,113.12069298,0.3949413,4.8406132,70.0,293.06519282,2.39663072,0.0
1914,CABI0001A,CABIONA-1A,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.272198,4.636369,1311785.23414,1004745.23126,160.6296,,,,50.38873155,27.20414,, ,50.38873155,,Liquid,987.8200002,0.0,210.96748929,0.70883573,27.20414,114.04553621,0.39802146,0.0,70.0,293.06519282,2.3847464,0.0
1915,SASA0011,SA-11,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.931236,2.948136,1127827.26523,817507.604963,232.5624,,,,50.3837296,26.80598,, ,50.3837296,,Liquid,987.82227383,0.0,210.94657018,0.70877108,26.80598,112.38080736,0.39247551,0.0,70.0,293.06519282,2.38427872,0.0
1916,CRIA0001,CRISTAL-1-CAG,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.951259,3.556329,1014406.42239,884696.069913,598.6272,,,,50.0,25.206864,, ,50.0,,Liquid,987.99621061,0.0,209.34176133,0.70380863,25.206864,105.69427229,0.37012522,0.0,70.0,293.06519282,2.3484,0.0
1917,CUMA0001X,CUMARAL-1X,TAPONADO Y ABANDONADO,CUNDINAMARCA,LLANOS ORIENTALES,,-73.284556,4.427442,1088394.08297,981070.901094,680.0088,,,,49.97236909,24.36725,, ,49.97236909,,Liquid,988.00869796,0.0,209.22620689,0.70345108,24.36725,102.18312084,0.35834086,0.0,70.0,293.06519282,2.34581651,0.0
1918,CUMR0001,CUMARITO-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.046372,3.797014,1226046.9762,911575.859996,208.788,,,,48.65939365,26.9387,, ,48.65939365,,Liquid,988.59627951,0.0,203.73550725,0.68642628,26.9387,112.9357225,0.39432499,0.0,70.0,293.06519282,2.22305331,0.0
1919,RUBI0022,RUBIALES-22,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.4595,3.7947,1291297.3,911496.4509,184.404,,,,48.33167183,27.07142,, ,48.33167183,,Liquid,988.74115886,0.0,202.36509178,0.68216623,27.07142,113.49063209,0.39617364,0.0,70.0,293.06519282,2.19241132,0.0
1920,SASA0014,SA-14,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.055019,3.407969,1114012.36996,868350.185077,241.4016,,,,48.16830011,26.76727,, ,48.16830011,,Liquid,988.81311441,0.0,201.68194066,0.68004098,26.76727,112.21895604,0.39193592,0.0,70.0,293.06519282,2.17713606,0.0
1921,PIRI0001,PIRIRI-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.6276,4.0045,1272530.998,934660.9747,184.7088,,,,48.04060884,27.08801,, ,48.04060884,,Liquid,988.86923043,0.0,201.147995,0.67837914,27.08801,113.5599954,0.39640467,0.0,70.0,293.06519282,2.16519693,0.0
1922,STOO0001,ST O-1,TAPONADO Y ABANDONADO,VICHADA,LLANOS ORIENTALES,,-70.466097,4.344686,1401532.2637,972832.728704,182.88,,,,47.6476472,27.31474,, ,47.6476472,,Liquid,989.0412372,0.0,199.50483893,0.67326087,27.31474,114.50795222,0.39956067,0.0,70.0,293.06519282,2.12845501,0.0
1923,CABI0009,CABIONA-9,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.166664,4.72185,1323470.76666,1014257.54411,152.7048,,,,46.76598583,27.24285,, ,46.76598583,,Liquid,989.4233638,0.0,195.81834564,0.66175492,27.24285,114.20738223,0.39856025,0.0,70.0,293.06519282,2.04601968,0.0
1924,EVIE0001,EL VIENTO-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.604697,3.241442,1164095.50837,849994.549669,207.5688,,,,46.3600629,26.96635,, ,46.3600629,,Liquid,989.5975211,0.0,194.12112342,0.65644701,26.96635,113.05132912,0.3947102,0.0,70.0,293.06519282,2.00806588,0.0
1925,KANA0003,KANANASKIS-3,PRODUCTOR,CASANARE,LLANOS ORIENTALES,GACHETA,-72.609693,4.519623,1162909.4,991696.4,561.0,1.38,1589,115,,,,"109,55749528",46.11111111,,Subcooled liquid,994.43045866,0.0025252,202.59598845,0.64843592,25.0,104.82922231,0.36722497,0.03526663,70.0,293.06519282,1.98478889,0.0
1926,STCN0005,ST CN-5,TAPONADO Y ABANDONADO,VICHADA,LLANOS ORIENTALES,,-69.492444,5.662119,1508868.17798,1119572.85462,228.6,,,,45.40156587,27.46405,, ,45.40156587,,Liquid,990.00426841,0.0,190.11366175,0.6438872,27.46405,115.13220803,0.40163768,0.0,70.0,293.06519282,1.91844641,0.0
1927,STOO0002,ST O-2,TAPONADO Y ABANDONADO,VICHADA,LLANOS ORIENTALES,,-70.677628,4.041586,1378153.16847,939147.228134,219.456,,,,45.24719362,26.97188,, ,45.24719362,,Liquid,990.06918461,0.0,189.46825289,0.64186088,26.97188,113.07445042,0.39478724,0.0,70.0,293.06519282,1.9040126,0.0
1928,LKIO0001,LOS KIOSCOS-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.229172,3.443381,1205809.5463,872405.061662,214.884,,,,44.86044017,26.96082,, ,44.86044017,,Liquid,990.23109396,0.0,187.851313,0.63678002,26.96082,113.02820782,0.39463316,0.0,70.0,293.06519282,1.86785116,0.0
1929,ARAM0001,ARAMA-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.94681,3.445934,1014902.53447,872488.712317,560.2224,,,,44.42900086,25.0032,, ,44.42900086,,Liquid,990.41047885,0.0,186.04758699,0.63110493,25.0032,104.84260398,0.36726985,0.0,70.0,293.06519282,1.82751158,0.0
1930,TATI0001,TAPITI-01,PRODUCTOR,CASANARE,LLANOS ORIENTALES,MIRADOR,-72.692238,4.777932,1153690.08,1020250.97,709.0,48.53,3750,110,,,,"258,55293096",43.33333333,,Subcooled liquid,1001.86613004,0.0894667,204.02088196,0.60595965,25.0,104.82922231,0.36722497,2.50942664,70.0,293.06519282,1.72506667,0.0
1931,MIRD0001,MIRADOR-1,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.5994,5.2112,1164273.1771,1067891.9587,352.9584,,,,43.31629586,26.13132,, ,43.31629586,,Liquid,990.86707714,0.0,181.39584876,0.61643337,26.13132,109.55989885,0.38306097,0.0,70.0,293.06519282,1.72347366,0.0
1932,RUBI0003,RUBIALES-3,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.480756,3.822178,1288919.48438,914529.870994,161.0,,,,43.30760912,27.03824,, ,43.30760912,,Liquid,990.87060723,0.0,181.35953417,0.61631864,27.03824,113.35190521,0.39571156,0.0,70.0,293.06519282,1.72266145,0.0
1933,STCN0008,ST CN-8,TAPONADO Y ABANDONADO,VICHADA,LLANOS ORIENTALES,,-69.876508,5.885419,1466012.7646,1144008.89965,99.6696,,,,42.93091095,27.55806,, ,42.93091095,,Liquid,991.02317136,0.0,179.78477371,0.61134,27.55806,115.52525463,0.40294488,0.0,70.0,293.06519282,1.68744017,0.0
1934,STCI0014,ST CI-14,TAPONADO Y ABANDONADO,VICHADA,LLANOS ORIENTALES,,-69.217892,5.994731,1539067.82152,1156735.26526,93.8784,,,,42.57514596,27.56359,, ,42.57514596,,Liquid,991.1663253,0.0,178.29754498,0.60663265,27.56359,115.54837494,0.40302177,0.0,70.0,293.06519282,1.65417615,0.0
1935,PLAN0001,PLANAS-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.2534,4.21,1314053.4996,957547.1199,186.8424,,,,42.15292476,27.09354,, ,42.15292476,,Liquid,991.33503899,0.0,176.53253127,0.60103915,27.09354,113.58311648,0.39648167,0.0,70.0,293.06519282,1.61469847,0.0
1936,SASA0017,SA-17,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.933553,3.360639,1016377.14913,863056.961703,466.6488,,,,39.9647286,25.56173,, ,39.9647286,,Liquid,992.18859369,0.0,167.38560136,0.57193094,25.56173,107.17818778,0.37509566,0.0,70.0,293.06519282,1.41010212,0.0
1937,LIPA0001,LIPA-1,TAPONADO Y ABANDONADO,ARAUCA,LLANOS ORIENTALES,,-69.755,6.0759,1479343.6579,1165238.3351,83.82,,,,39.23170761,27.57465,, ,39.23170761,,Liquid,992.46659934,0.0,164.32160612,0.56213485,27.57465,115.59461553,0.40317552,0.0,70.0,293.06519282,1.34156466,0.0
1938,SMSM0010,SM-10,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.191822,3.193708,1210014.9898,844789.62624,222.504,,,,38.72455657,26.87787,, ,38.72455657,,Liquid,992.65657584,0.0,162.201765,0.55534389,26.87787,112.68138709,0.39347742,0.0,70.0,293.06519282,1.29414604,0.0
1939,RUBI0001,RUBIALES-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.519681,3.768339,1284609.04173,908557.400784,186.0,,,,38.51632566,27.09354,, ,38.51632566,,Liquid,992.734014,0.0,161.33138614,0.55255241,27.09354,113.58311648,0.39648167,0.0,70.0,293.06519282,1.27467645,0.0
1940,ELME0001,EL MELON-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-72.625119,2.859364,1161882.05592,807727.964443,191.7192,,,,37.34518514,26.98847,, ,37.34518514,,Liquid,993.16337009,0.0,156.43621614,0.53681774,26.98847,113.14381424,0.39501834,0.0,70.0,293.06519282,1.16517481,0.0
1941,EMIE0004,EL MIEDO-4,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-70.1726,5.612239,1433349.30508,1113490.27499,95.0976,,,,37.32784819,27.547,, ,37.32784819,,Liquid,993.16964675,0.0,156.36375115,0.53658436,27.547,115.47901399,0.40279112,0.0,70.0,293.06519282,1.16355381,0.0
1942,RUBI0015,RUBIALES-15,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-71.413892,3.782292,1296368.00673,910137.330559,191.0,,,,37.09387148,27.0493,, ,37.09387148,,Liquid,993.25412773,0.0,155.38577586,0.53343353,27.0493,113.39814754,0.39586559,0.0,70.0,293.06519282,1.14167698,0.0
1943,CLIM0019,CAÑO LIMON 19,PRODUCTOR,ARAUCA,LLANOS ORIENTALES,UPPER CARBONERA,-71.117792,6.943752,995535.0,1259610.0,464.0,133.5,6548,"94,26",,,,"451,46789117",34.58888889,,Subcooled liquid,1013.18092914,0.24889129,184.97765393,0.48359733,25.0,104.82922231,0.36722497,11.31695424,70.0,293.06519282,0.90746111,0.0
1944,SASA0016,SA-16,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.89720143,3.29561051,1020040.0,856183.0,396.5448,,,,33.97467312,25.9433,, ,33.97467312,,Liquid,994.33912968,0.0,142.348192,0.49120044,25.9433,108.77371604,0.38043337,0.0,70.0,293.06519282,0.85003194,0.0
1945,CANT0015,CANTAGALLO-15,PRODUCTOR,BOLIVAR,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.925136,7.366775,1017199.95659,1306079.96349,71.628,0.00419355,,,189.84056581,27.72949,, ,189.84056581,,Liquid,876.25361822,6.76e-06,806.72094324,2.23396289,27.72949,116.24198013,0.40532754,0.00095038,70.0,293.06519282,15.4234929,0.00053568
1946,CANT0015,CANTAGALLO-15,PRODUCTOR,BOLIVAR,VALLE MEDIO DEL MAGDALENA,LA PAZ (CG),-73.925136,7.366775,1017199.95659,1306079.96349,71.628,0.05870968,,,189.84056581,27.72949,, ,189.84056581,,Liquid,876.25361822,9.466e-05,806.72094324,2.23396289,27.72949,116.24198013,0.40532754,0.01330532,70.0,293.06519282,15.4234929,0.00749956
1947,PAYO0019,PAYOA-19,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA,-73.463253,7.307761,1068207.23809,1299597.1674,141.4272,0.56583871,,,114.49232584,27.32027,, ,114.49232584,,Liquid,947.47921251,0.00098652,480.4412283,1.4681313,27.32027,114.53107292,0.39963761,0.04441276,70.0,293.06519282,8.37843247,0.01548747
1948,CRIS0004,CRISTALINA-4,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ (CG),-73.70035,7.527192,1042003.8372,1323836.39791,67.6656,35.41354839,,,105.5982283,27.75161,, ,105.5982283,,Liquid,954.26075299,0.0621839,442.80151686,1.37001945,27.75161,116.33446023,0.40563488,2.26516312,70.0,293.06519282,7.54683435,0.70269994
